review_id,business_id,stars,review_date,text,useful
XZN7vfNy2AQyeUec4ah9Sw,_qgqa4X1OiMLqub1hHaMjg,4.0,2019-11-23 14:59:37,"I didn't love Res Ispa as much as I was hoping to.

The ambiance is bare bones- it's just a small room with about 8 tables and the kitchen. It was so cramped that people coming in and out and trying to put on/take off jackets caused traffic jams and clothing grazing people's faces. 

My group decided on the tasting menu which includes 3 apps, 3 pastas, 1 entree, and 2 desserts for $60 per person. They did ask if you wanted anything specific or if there was anything you wanted omitted. We ended up with a salad, cauliflower, octopus, gnocchi, spaghetti with clams, orecchiette, and chicken. The portions were small except for the chicken which we ended up taking to go and just the leftovers filled two boxes to the brim. 

The stand out items were the cauliflower, octopus, gnocchi, and spaghetti. The bread and olive oil was also a hit and we requested more to dip in the pasta sauces. The sauce/ au jus on the chicken was really tasty and the chicken was perfectly cooked. It came with a side of vegetables including crispy potatoes and greens all very well seasoned. 

The dessert included chocolate mouse on an almond and coconut tart and is really the only one worth mentioning. The other was a special- almond cake with fruit and an herbed olive oil. It went to waste.

Overall the food was good but I am not itching to go back anytime soon.",1
kjF9z_-S1n9bpFGlGV_Xfw,_qgqa4X1OiMLqub1hHaMjg,4.0,2019-10-31 13:20:16,"The food was fantastic and easily 5+ stars.  I am knocking off a star only for a blip in service and vaguely strange location.

My fiance and I set up a special date night at Res Ipsa because I'd been wanting to go for a while.  Our reservation was for 8:15 on a Friday night.  We planned carefully and purposefully arrived hungry, eager to indulge in the tasting menu.  The entryway to the restaurant is tight and crowded, but once we managed to elbow our way up to a host, we were told that we would need to wait 5-10 minutes for another table to finish up.  The host advised that we grab a drink at the taco joint next door, which we decided we would do, and he promised to text us.

We enjoyed drinks at the taco place while drooling over the smell of fajitas and coveting the nachos the couple next to us at the bar was sharing.  Having heard nothing from Res Ipsa in over half an hour, my fiance walked back next door to check in while I kept our seats warm.  Upon inquiry, he was informed that there had been a mix up of some sort with our table, but we could be seated in another few minutes.  We settled up at the bar and headed back next door -- very, very hungry at this point.

The staff at Res Ipsa straightforwardly acknowledged their mistake and sincerely apologized, which we appreciated.  We ordered quickly since we already knew we wanted the tasting menu, and fortunately it did not take terribly long for the first few courses to come out.  Unfortunately, it was well past 9 p.m. at that point and we were each several drinks in because we had also had planned pre-dinner cocktails before arriving at Res Ipsa/hitting the taco bar next door.

The food was absolutely fantastic.  Whatever else you do, make sure you get the chicken!  We took Craig Laban's suggestion in this regard and he certainly did not steer us wrong.  Our server also brought us an extra pasta dish to make up for the extra 50 mins wait, which was a nice gesture.  The problem, however, was that by the time the entree arrived, it was close to 10 p.m. on a Friday night after a long work week and several glasses of wine; by then I had reached the point where I was so tired and hungry that I just about lost my appetite and wanted to go home (does that ever happen to anyone else?).  We'd looked forward to our reservation well in advance and I'd eaten light all day in preparation for the lauded tasting menu, but when everything got pushed back by nearly an hour, I ended up much more hangry and exhausted than I'd hoped I would be for this experience.

The only other slight problem I had with the experience was that I was sitting in a corner booth seat that got a lot of glare from a tall fluorescent lamp post across Walnut St.  The ambience of Res Ipsa should be pretty nice and relaxing, but I was having a hard time ignoring that ugly glare.  Perhaps a different seat would have helped.

I would certainly go back to Res Ipsa; the tasting menu is one of the best I've had in a while and a steal at only $65pp.  Of course, I also love that it is a BYO.  Another big plus of the evening was discovering Rosy's Taco Bar next door, which seems like a cool spot worth visiting again.  I wish I could give it 5 stars, but a 50 min wait for a reserved table is not acceptable in a restaurant of this caliber, and unfortunately that wait significantly detracted from my overall experience.",2
BbyX6UjY_fzLqctxLwsekw,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-08-05 15:04:54,"I haven't stopped talking about my incredible dinner at Res Ipsa last weekend. It was my husband's birthday dinner, so we opted for the chef's tasting menu (a steal, in my opinion, for $60/person). I'm usually kind of particular about my food choices but everything on the menu looked delicious so I was down for letting the chefs decide. We were not disappointed! 

We started with three plates featuring zucchini, heirloom tomatoes and fried mussels. Each dish was better than the last, and the flavors of summer on the east coast were bursting with every bite. 

Next up we had three pasta dishes, plus a smaller bonus dish which offered a bite-sized taste of a fourth pasta. The pastas varied as did the sauces, which covered the gamut from pesto to simple garlic and wine with clams. 

You are given a choice of roasted chicken or whole fish as your entree. We did dinner at Res Ipsa about a year ago and remembered the whole fish fondly, so that was a no brainer. The fish was a mild white fish (dorade, I think?) and it was deboned perfectly. It was topped with salsa verde and served with a hearty side of vegetables, all of which were delicious and certainly not treated as an afterthought to the main course. 

Last but not least, we received a dessert (with a candle!) to share. It was a fruit tart with the most delicious crust. The perfect ending to a perfect meal. If Res Ipsa has been on your to-try list, make a reservation and enjoy!",15
5uG4jPgtzPEa1YLGS1CvaA,_qgqa4X1OiMLqub1hHaMjg,4.0,2019-08-05 04:09:35,"We came here for a late brunch. It's a nice little spot on Walnut St. it has a few tables and a self serve water station where the cream, sugar, etc are. 

We got the breakfast sandwich with a side of the potatoes. 

The sandwich is served on a English muffin and is quite tasty. My wife got her's with spinach. No complaints here as it's pretty good and satisfies that egg sandwich craving. 

We would definitely come back. The potatoes were quite good and the iced coffee that we got was very good! The place is really nice, and they do egg sandwiches really well!",1
qi7phkh06_Y5RU-92odoGg,_qgqa4X1OiMLqub1hHaMjg,5.0,2018-07-31 18:49:16,"I came to Res Ipsa to try the breakfast sandwich, especially after all the hype and amazing reviews I'd heard about it. I'd also heard their dinner is great, so when I walked in, I was in shock that the tiny coffee shop could transform into a formal dining area in the evenings. 

It was still really busy during the day, although most people stopping in just ordered a coffee to go. You can definitely set up your laptop and work in the space, too. They had plugs in convenient locations for customers. I needed to order my food to go, which I was a little worried about initially. They were completely fine with that, and actually packaged my food really, really well to carry in tupperware and in a bag. 

I ordered the breakfast sandwich with fennel sausage with a side of potatoes and coffee. It was so, so good! It's basically an oxymoron, but it was one of the fanciest breakfast sandwiches I've ever had. The potatoes were also really good, nicely cooked, with great spices and flavoring. I think the highlight of the sandwich is really the asiago cheese. It makes the sandwich in my opinion. I'd definitely come back to try the dinner experience and even the tasting menu!",3
YxwWBhxDf5OsCwwPq_mIeQ,_qgqa4X1OiMLqub1hHaMjg,4.0,2019-01-13 20:57:46,"First review of 2019 and so glad that I finally came here for dinner. Res Ipsa Cafe breakfast was good, sort of pricey and frankly I never took the time to write a review of it.
But.... the dinner! So, the tables are a bit crowded and the noises do echo. But, look past that and try all the food. We got the tasting menu and it was one of the best meals I have had in a while. It started with a salad (fine). The celery root caponata was delicious and I loved all the textures. The octopus and lentil was phenomenal. I could have eaten that for a whole meal. 
Loved every bite of each of the pastas. Each was cooked to perfection and while rich, nothing was heavy. I loved how herbaceous the clams and spaghetti was. I'm not an eggplant fan and this pasta was amazing. 
We got the fish as the entree and it was perfectly cooked. Again, fresh and herbaceous! Loved it.... and the sides--those were some amazing potatoes! 
Yes I'll happily be back!!",5
k5VRWSzyp1aAGv2vp55njg,_qgqa4X1OiMLqub1hHaMjg,4.0,2019-11-26 01:41:21,"This is a breakfast/brunch Res Ipsa review and based on what I've read here, elsewhere and experienced, I'd like to try dinner.  For now, Res Ipsa's breakfast is a quaint, comfortable experience, with service that seems pleasant if not slightly flawed.  It's an unfortunate wart on an otherwise pleasant and enjoyable experience.  I'll still return.

Pros:

The food is pretty good.  My wife and I had dueling breakfast sandwiches served on buttery English muffins.  I had the fennel sausage while she had the bacon.  Sausage was the easy winner with a sweet spiciness that was delectable without being overpowering.  Each sandwich is served with a piece of frittata which was dense but still fluffy.  The bacon was hidden and somewhat disappointing.

The potatoes were a smashed buttery experience that included a heavier spice than I expected, but I really enjoyed!  Be prepared, they're a little spicy.

Additionally, we noshed on an almond croissant prior to breakfast which was simultaneously flaky and gooey.  It made a huge mess but every bite was delicious! 

The ambiance was pleasant, comfortable and included self-poured bottled tap water (heh), self-busing and (essentially) self-service. They do seem to generally walk over food to numbered placards handed out at the counter.

Prices were on par with the area and similar upscale coffee shops.

Service was friendly and apologetic (see below).

Cons:

Their ordering system with a square machine (or something similar) still has something to be desired.  It seemed like just two young women were working and were overwhelmed by a large crowd.  They confused our order (possibly my fault for ordering the same exact thing as my wife except sausage over bacon).  It was possibly my fault. In any event, they were extremely apologetic and polite!

Coffee was mediocre.  For a place that gives off an upscale coffee vibe, the coffee was bitter yet weak (My Americano).  I found my wife's latte equally disappointing.  I wouldn't come here just for coffee.

Other notes:  They seem to be BYOB all day.  I cracked a beer at an 11am brunch w/o issue (and full encouragement!).  

Conclusion:  I'm not sure it's the best brunch stop, but it's a good one!  I think we'll make a quick stop again in the future when we're nearby.  But there are still better options.  Even at worst, I'm not sure one could be friendlier!",2
pTTYq_qarGaYrV2yqeGBSw,_qgqa4X1OiMLqub1hHaMjg,5.0,2018-01-08 17:28:38,"Res Ipsa lived up to the hype! This teeny tiny coffee shop is pumping out some insanely delicious eats. The breakfast sandwich was completely unlike any other I've had. Starting with the homemade english muffin and moving on to how they serve the eggs in frittata form, topped with asiago cheese. This keeps the sandwich from falling apart which I really appreciate. I added the sauteed spinach to my sandwich and it did not disappoint; it was a little drippy but not messy. 

The side of potatoes were crispy, crunchy baby potatoes, topped with just the right amount of salt and some chimichurri (or salsa verde?). Delicious! The coffee was great as well. 

I'm chomping at the bit to get back for dinner!",22
QEWWCr8b0vCBFU1PKU8xGg,1AJHVnRGxTWNMaFbIUbWcg,4.0,2016-03-01 06:54:18,"This is my local Starbucks. It's the usual haunt for meetings with business partners and friends.

Big patio outside but often the tables inside are full.  No leather chairs for relaxing - it's all wooden chairs.  There is a bar area overlooking the parking lot and a giant shared picnic style table.

Service here is quick and efficient.  Drinks are good.  The cream/sugar area can be a bit untidy but in general it's fairly clean.

Parking is generally easy but Friday and Saturday evenings can be challenging when the Hart's Kitchen starts to fill up.",0
z5VjMDDKT9OEw4LEmRUfBQ,1AJHVnRGxTWNMaFbIUbWcg,3.0,2015-11-30 18:50:27,"I like to come here on my days off when I am not in a rush. Their staff is very pleasant and can spell my name right...haha.Their drive thru is very slow sometimes even when it is not a super long line, not sure why?!",0
is8MMXlXjYjGVmuUaYsAng,1AJHVnRGxTWNMaFbIUbWcg,4.0,2017-03-11 23:38:06,"This is a cozy location with a lot of nice shops around it. The interior is plesant with room to move. It seems clean and bright. 
Staff here are kind and helpful and make a lot of good suggestions for those who don't come here often as I saw with a lady ahead of me. But for me they knew what I was saying and we're super helpful when I could not decide on a desert to eat. I ended up with a brownie warmed up and it was perfect for this cold day in YEG. 
I got a grande London fog half sweet and lactaid milk. It was made perfectly to my liking and nicely brewed.
My friend got a vente vanella latte and he really liked his too. 
Either way we sat here having good conversation and not a single issue. 
The only reason I'm not giving full stars is because the first lady who helped me seemed like she was misserable and not as kind.",0
mW74bwPeg_K7Wf1X6e-WpA,1AJHVnRGxTWNMaFbIUbWcg,1.0,2014-11-27 19:23:07,"My boyfriend and I stopped by this Starbucks location on Saturday evening. It was pretty busy, but we found a table near the door we could sit at. I ordered a chamomille tea, whie he ordered a Passion Tea Lemonade. We sat down and waited patiently for our drinks to arrive. After over 5 minutes of waiting, I decided to go up to the barista counter to see if our drinks were there. Nothing. So I walked back up to the girl who took our order and she said pointed at three paper bags with pastries in them and said my order was there. I was confused but she was busy with a customer. So I waited until she was done with the customer and asked her where our order was. She snapped back that they'd be waiting at the barista counter. SO I walked back to the counter again to make sure I didn't miss it and still nothing was there. I was getting annoyed by now. Meanwhile, both girls working the barista machine couldn't be bothered to even look up to see why I was walking back and forth looking frustrated. I walked back to the girl at the register and  told her our drinks were there nor were they called out. She asked me what we ordered again, rolled her eyes and yelled at another girl behind the counter to make the passion tea lemonade. So I walked back to the barista side and waited for the drinks. The passion tea lemonade wasn't even shaken like it was supposed to be. All she did was pour the pre-made mix from the carton over a glass of ice and roughly put it on the counter. So I took it, annoyed, and brought it over to my boyfriend. No sooner had I sat down that I heard the girl at the register call out that my chamomille tea was ready, so I walked back again, and shehad placed it on the higher ledge (vs. the lower one where the barista girls put them). As I brought it down, I ended up spilling the tea all over my hand since it was so high. I was sooooo mad. Why did she put it up there in the first place? I was able to finally put a lid on it and walk back to the table where my boyfriend immediately asked me what happened. He felt so bad he used his cold iced drink to relieve the pain and throbbing from my hand. This incidence was the second Starbucks in the city I've had horrible service from. I am beyond done with this chain. Their sister chain, Teavana is WAY better in terms of customer service and product quality.  I will never visit this store again,",1
BLHGmmYI5GN9umA132P3TQ,1AJHVnRGxTWNMaFbIUbWcg,1.0,2017-10-27 00:47:21,"I purchased a grande vanilla bean frap and while driving halfway home back to my hotel pulled a hair out of my mouth  I then looked inside to cup to notice two more hairs in the drink!!! Called the manage and said said for me to come back that day or the next and would buy me a new drink and also make it up to me. I drove back the next day and the girl working offered me another drink, which I did not want. So they just have me a refund, nothing more! Really surprised they did nothing beyond that! #thumbsdownstarbucks #stillgrossedout",0
_wnO3_dCD2xP8CVPQTXwFA,1AJHVnRGxTWNMaFbIUbWcg,3.0,2020-07-14 05:24:05,"Nice establishment but Starbucks is what happens when coffee goes corporate. Nameless, soulless, over-cooked, & bitter. Don't get me wrong--the folks here are indeed nice and it's a good location!--but I would buy my coffee off the back of a cube van from a guy named ""hank"" if it was done well.",0
lhy8Uy6bF7rGxTWFBeLoyQ,1AJHVnRGxTWNMaFbIUbWcg,4.0,2020-09-11 18:41:16,"Location is incredibly busy. Drive thru was at least 10 cars long so I went in. 
Staff were friendly and courteous. Everyone is masks. 
Appreciated the amount of room available to wait for my drink.",0
SmKeKhQM7cFEu4_Nqsnhjg,1AJHVnRGxTWNMaFbIUbWcg,1.0,2016-01-19 19:52:15,"I usually enjoy starbucks a lot. That is if they are made as its supposed to.
This location always seem to have the least friendly and the drinks always taste very weak.  It is some what frustrating when I drive through the Starbucks to get my favorite drink to help me start the day.. and the ladies are not friendly and drinks are not just meeting the expectation. . .. not a ideal way to start the day .  I will be taking extra time and trip to avoid this location and go try other location.",2
n2W_bD2ErV23Mp7hNNFm7w,1AJHVnRGxTWNMaFbIUbWcg,1.0,2019-11-18 16:13:10,This is the most awkward pretentious Starbucks ive ever been to. I usually am not petty and would not review a Starbucks but this one every single time I go makes my skin crawl.The staff are extremely rude it hasn't been a normal experience once. I work beside this Starbucks and I love Starbucks coffee that's why I keep going here even though every time I've gone I promise myself I'll never go again. I'll drive 10 minutes to a different Starbucks.,0
9pkXyS1KJPK6cgO6M319Lg,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-08-24 00:04:49,"I tried to get Into the Gin Joint on a Saturday night a few weeks ago. Well, that was a mistake, because DAAAAMN this place is good! So moral the story;  if it's a Friday or Saturday get your reservations,  'cause girl this place is worth it! 

We had a myriad of cocktails and they were all well balanced and delicious. Our waitress gave her honest opinion on the menu and all of the recommended items were on point! The portobello fries were the BEST I've ever had. The risotto was Smokey and full-bodied with the rice cooked to a creamy al dente. The short rib was a wonderful balance of sweet and salty. They were able to accommodate our request for a lobster free Mac and cheese that tbh was in my top ten all time best Mac and cheese. 

Definitely leave room for dessert, Il flotante was light and flavorful (add a splash of espresso for a truly decadent treat!). The white chocolate mousse was also wonderful, but pales in comparison to the refined and classic floating meringue. 

And like everyone else has said, the decor and ambiance are reminiscent of a speakeasy. Live music playing a neat combination of classics with reconfigured modern hits made for a truly memorable evening. 

Cheers!",0
LfoA0VA8wycmoAuSduIAfw,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-09-15 04:25:07,"Great date night! The mood was sexy, the conversation was light, the service was GREAT, and the food was Superb!",0
3Es1o_C25VXLDwO_lwAIzQ,1B6S6XDoX1fWnQI0_K1b1Q,4.0,2017-11-18 21:18:40,Fun new spot in downtown. Roger was the bomb. Amazing service. Fun craft cocktails. Not overcrowded because they make you wait to come in until people have left.,1
I_c8Jh_zQnirCJPJ5Id3zw,1B6S6XDoX1fWnQI0_K1b1Q,3.0,2018-07-08 02:55:30,"We had reservations for dinner and were seated promptly. The only issues we had were that this Is supposed to be a Gin bar, and they don't have ingredients to dress up your gin drink, like fresh veggies or spices. Also, it was SO hot in there. They gave us a long explanation about the AC and the manager was very nice about not having the requested ingredients for the gin; he gave us a free drink, but it still didn't make up for the lack of ingredients for a Gin drink at a Gin bar. We left early because we couldn't take the heat. Other than that, it is a beautiful ambience to hang out and have some drinks. Hopefully they fix the AC issue soon.",0
14pfr_FJpCwi-4WHQEcHuw,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-09-14 19:15:16,"Fantastic find in downtown Tampa. a must try venue for a special occasion. Great food, fabulous decor, very classy service and entertaining musical performers. We visited from New York and were very happy with the entire evening.",0
Hcz_e3z6Dx0kNYM9nb59Pg,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-03-24 14:26:07,"Had an amazing experience last night. Was there with a group of girlfriends and we were seated in the lounge area. Russ was our waiter and he was excellent! Very informative about the drinks and food, and his recommendations were perfect. Atmosphere was on point and the live music was a bonus. Food was delish, and probably the best grilled octopus and mussels I've ever had. Will be back!!",0
qD-hSLyce1rWsgwQE1GPAg,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-05-10 17:03:54,"I always have such a wonderful experience with the staff when I dine for food or cocktails. They are so attentive and friendly. As far as the food goes, the grilled
Octopus is amazing and I don't even like octopus and mussels are a must. I always get my old Fashioned cocktail an dim always in heaven.",0
n3KOwpCC8uPHNvWodwedXA,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-01-23 15:04:03,"WOW. I have been meaning to go here since it opened. I tried their sliders at CL's Slider Showdown at The Vault and was impressed enough to make a note to myself to return.

I stopped in last night after the Yelpies and was so impressed with the vibe and drinks. Friendly bartenders who are happy to make a drink to your liking. I absolutely loved their Old Fashioned and Vieux Carré - both prepared by my bartender to perfection. 

Chill atmosphere and vibe. Lots of good looking people throughout. It certainly has a classy overtone so dress appropriately. 

I honestly think this may be my new favorite bar in Tampa. I'll be back again soon.",6
Axx5vo627F_NUM-PUxUPYg,1B6S6XDoX1fWnQI0_K1b1Q,4.0,2018-06-28 03:01:33,"I truly enjoyed the Gin Joint, the drink, the food, the background entertainment.....this place is definitely something to experience.  I met up with 3 ladies but only 2 of us were there to start.

Our server Nick immediately greeted us at the table. A couple of our chairs were squishy and sank down a good bit - I felt like a little kid with the table at my neck (a little exaggeration there) and Nick swapped out mine and one other chair at the table.  :) Also, the table itself was a spinner....and quite wobbly. But never fear, Nick took care of that too!
The last 2 in our party finally arrived and although we had already chosen our drinks and discussed the Restaurant Week $45 prix fixe 3 course meal - because I have a few food issues, I needed to see what needed to be changed/substituted and although they don't do substitutions, they actually did accommodate me, which was absolutely perfect!  The only thing I couldn't have that I wanted off the choices was the dessert (I was very sad about that) and they offered me something else.

I ordred a Brown Derby which was a bourbon drink and was absolutely delish!  They substituted grapefruit juice with orange and it was fantastic!

My choices from the prix fixe menu were the black rice croquettes, the short rib and my dessert was substituted from the chocolate pretzel bread pudding to the merengue.

The black rice croquettes were really tasty and the dipping sauce, which I normally can't have sauces, but only had a tiny dab of, was really wonderful!  I shared that with someone who had the angeled eggs which were picked beet, mushroom and I cannot recall the last one - but all 3 were very tasty.

The short rib was very tasty and served over mashed potatoes.  Unfortunately it was a little tough and a little too much fat.

My substitute dessert (merengue) wasn't quite as tasty as I had hoped.  But the cream or sauce it was floating in was absolutely lovely and the candied caramel was nice too.

Playing in the background they had an old school piano and I think cello thing going on. LIVE and loungy!  I loved that.

I did notice the clientele appeared a little snooty, but don't pay attention to the people...let the establishment pay attention to you!

Overall, the service here is absolutely where it should have been for the prices and the class and appeal it portrays was spot on.  It's a definite ""must go back to""....",6
s4hEyF6VdBJy3wltOGamCQ,1B6S6XDoX1fWnQI0_K1b1Q,2.0,2017-10-27 20:38:09,"We wanted to stop in on a Friday night for cocktails. There was a line to get in and the men at the door were very rude and arrogant. I understand if the restaurant is at full capacity but there is a polite way to inform people of that. We wouldn't have minded to wait in line if the men at the door were not so rude. We left immediately with a bad taste. As residents who live right across the street and want to support local businesses, we left very frustrated. We originally were so excited for a new, unique restaurant to open up right across the street and it's a shame that we may not return to even give it a try because the customer service at the door was so poor. You should make customers feel welcomed and treat them respectfully, not the opposite if you want people to return and/or speak highly of your restaurant.",1
yxcgeny5xuMytNny7gQIsA,1B6S6XDoX1fWnQI0_K1b1Q,4.0,2018-03-25 02:09:23,"Amazing food and atmosphere! From the decor to the music, food and cocktails it was fantastic. The only negative would be the feeling of being rushed. Walked in at 8 and were told another reservation would need to take our table at 9:30. With starter, entree and dessert we felt rushed and as soon as the check dropped the hostess told us they needed the table for the next party. It was packed and the food made up for it but still a bit disappointing.",0
CNXY0vdixUhvSMDV385TMw,1B6S6XDoX1fWnQI0_K1b1Q,2.0,2018-07-09 02:42:49,"The drinks were great! The music and atmosphere were great, but the food was not! The food was terrible and one of the bartenders was being flirtatious and annoying to my sister-in-law and myself! He even came around from behind the bar and put his arms around us! It was NOT welcomed at all!!!!!",0
yCpum0LpCRFDnvVCeciCsQ,1B6S6XDoX1fWnQI0_K1b1Q,4.0,2018-09-16 12:41:27,"Great concept, atmosphere
 Need to introduce more space concious seating, allowing more to relax. Hope it makes it but tables don't turn over, reservations 5 weeks in advance. Lose the food and use the space better",0
ZyAZuKT_PZqGI0w3gHom8A,1B6S6XDoX1fWnQI0_K1b1Q,4.0,2018-09-16 21:16:55,"Reservations are a must! The lounge seating must be booked around 3 weeks in advance. Extensive drinks menu and dining menu had good selections. Ordered the short ribs and green veggie casserole, the sides are enough for about 3 people...don't make the mistake in ordering one just for yourself like I did...it can be shared with the table. Live jazz music throughout the evening, my friend and I just got up to dance...although no one else did. Good atmosphere and just a nice place to go on a Friday evening! I would rate 5 stars, however it's just a bit on the pricey side.",0
iePXW4bQ9cKIflKVVVZujw,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-02-14 03:25:09,"Absolutely one of the nicest bars I've been to in Tampa. Loved the Speakeasy details, down to the doorman/host. Every chandelier inside is different except for two anteler ones hanging over the bar. On Saturday night there was a live jazz band and the atmosphere waa just so cool...like modern roaring 20s. 
We ordered gin & tonic and moscow mule. The bartender was a little on the gruff side, but he definitely knew hpw to mix drinks. These were best versions of the cocktails we ever had. They were both smooth, highlighting the flavors, yet complimenting, and most of all...very potent. One drink each was quite expensive, almost a cost of appetizer qt other places, but did NOT disappoint. I definitely can't wait to be back.",1
zH5ZcvngGURYFya6YUcsBg,1B6S6XDoX1fWnQI0_K1b1Q,4.0,2017-11-20 01:34:21,This was a great spot! The setup and vibe are awesome and chill. Reminded me of Ciro's with a mix of Hotel Bar. The drinks were great and the severs were very attentive. I wasn't expecting much from the food but I was pleasantly surprised. I ordered the lobster Mac and cheese along with mussels in a tomato and chorizo sauce. Go check it out! It's right next to The Vault downtown.,0
yXokfqA8FfIrk2VYA29e7g,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2017-10-29 04:00:49,Cool place.  Worst customer service ever.  Needs to do a better job with making people feel welcome or will be another Tampa failure.,0
pVCrCaumK5YWIyruQFZLRQ,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2017-10-28 02:14:34,"Just the sweetest people! Great southern hospitality. We just happened to be walking through. We didn't spend a dime there and the owner and her daughter (I don't want to name names, but they know who they are) were just gentle souls and so welcoming to both my husband and I. Thank you again for the history lesson and the mini tour. We have plans for the next two weekends but for sure plan on coming back to your fine establishment.  AND good luck to the Tabulator in DelMar! We just moved here from Los Angeles and this place reminded us of the top notch places in LA.",0
DsIT0NHj44pI5cKuIvfxXg,1B6S6XDoX1fWnQI0_K1b1Q,1.0,2018-06-01 02:53:44,"There's was no hostess when I got there, talked to the bartender and he was rude. I sat down and looked over the menu and hostess said I couldnt sit there because we were just drinking ???",0
uWSEFH-AwRybn2ZDbYnEnA,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-01-02 18:22:10,"Wow! What a beautiful place to have a wonderful romantic dinner for two or a great time with friends.The atmosphere is fantastic with chandeliers throughout,baby grand piano in back ,great cocktails at the bar, and,terrific customer service at this beautifully designed speak easy.You can dress casually or dressy..everyone is welcome.Nice sophisticated crowd.Tampa Theatre is right down the street as well.What an incredible hot area this is..Loved it! Our server was Celina..shes awesome.",0
4uwujBiAS9Dw6qVJOGr13Q,1B6S6XDoX1fWnQI0_K1b1Q,1.0,2017-10-28 13:56:59,"I have lived in Tampa my whole life and can usually go anywhere in town and have a drink at the bar, I have now tried 3 times to get into the Gin Joint , I live downtown and thought it would be a great night out, I was denied twice by some middle aged door man who thought he was guarding the white house, Being denied twice in Downtown Tampa is almost unheard of.. I hear I am not missing that much as the food sucks.

The kicker was the 3rd time, I actually made a reservation online for a Wednesday night on Open Table, only to get their and be turned away again and there was a private party and they assured me that Open Table should have not accepted the reservation. I am a business owner and well connected in Tampa and I have a 3 strikes and you are out mentality, I will be letting everyone I know about this place... I have seen things come and go in Downtown Tampa and these hot shots think their the best think since sliced bread, let's see how they feel when the newness wears off ..

People will forget what you say, People will forget what you did, But people will never forget how you made them feel...",4
GKTgQDx9rxPGnT-rZL9AQg,1B6S6XDoX1fWnQI0_K1b1Q,2.0,2018-04-17 10:14:13,"After a nice write-up in the Tampa Bay Times, my wife and I booked a dinner reservation. 

Pulled up front, just an address no signage, and used valet service. Once inside you could cut the pretentiousness with a knife; host tells us the bar is ""so pretty"" that he just stares at it through his entire shift (??) and our waiter, instead of mentioning any specials, proceeds to tell us how the owner just spent eight million dollars to buy a building two blocks away - still not sure why we would care.

The bar is nice, bright lights and a million bottles, the menu isn't nice. Just a few overpriced entrees that, although expensive, were small.

I ordered a gin martini with stuffed olives and my wife ordered wine. The martini was small and the olives were not fresh. The wine came in a beautiful eight inch glass, but only about two inches of wine.",0
c5_dmm63s3uE3ooJo5B4Hg,1B6S6XDoX1fWnQI0_K1b1Q,4.0,2018-09-17 02:58:18,"Gin joint has that speakeasy feel typed bar.  You are able to din or just chill and have drinks by the bar/lounge area.  A couple of my friends already had dinner so we just grab drinks by the bar.  I like the atmosphere and the decor but was a tad bit disappointed with the cocktails.  I am a bourbon type of gal.  I like it neat or on the rocks, so that's not very difficult to get wrong however I tasted my friends Moscow mule and it just wasn't it.  I love old fashioned and there's were ok.  Love the live music there.  Great place for date night.  I really hope they get the drinks right and please turn down the AC because it was super hot when we were there.  This place was a place where u are dress to impressed, guys in their blazers and the girls all dolled up.  We were just melting by the end of our first drink.",0
8hE4TxfavCwSUdaDJA5txA,1B6S6XDoX1fWnQI0_K1b1Q,4.0,2017-10-28 11:18:38,"This 1920s inspired restaurant is great for groups or a fun date night.  We went on a Friday night. The live music definitely helps the atmosphere.  The gin and tonic was made really well.  I'm not a big fan of gin, and I really liked it.  It is not a quiet restaurant for low intimate conversations.   Overall the food and cocktails were done well .  Our favorite was the grilled octopus.  The black risotto head a great robust flavor with the boar sausage and mushrooms.    The fish of the day was a snapper.  The fish was perfectly cooked,  but not a fan of the vegetable garnish it came with.   The ile flotante was light and fluffy as delicious as I remembered from France.",0
z1idbX4Yrk59FPuIqdutNw,1B6S6XDoX1fWnQI0_K1b1Q,1.0,2018-06-30 01:48:36,"Wanted to love this place - such a cool concept- but unfortunately I found it to be overly pretentious. I've been before and loved the food and drink. Came back on a Thursday night to enjoy the lounge for a few drinks. When we arrived, most of the couch seating was marked 'reserved' even though no one ever came to this seating. We were rudely shoo'd off the last available couch seat just as we sat down when  a server came and said it was reserved. I respect that they have a certain biz model, but I would warn that this cool little spot seems to not be very interested in taking care of those who actually show up.",0
